@relation dm_prak-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-D../irteera/convert-equalize/-weka.filters.unsupervised.attribute.RemoveType-Tstring

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {K1,K2,K3,K4,K5,K6,K7,K8}

@data
19,17,16,5,16,5,14,16,14,16,9,15,8,16,10,16,15,17,15,16,16,34,16,15,11,16,10,31,15,15,23,15,24,K4
19,19,17,5,16,5,13,14,13,14,10,15,9,16,10,15,16,17,16,16,16,32,16,15,12,15,11,34,14,15,21,16,22,K4
21,17,15,5,16,4,13,16,14,15,9,16,8,16,11,17,15,17,16,16,16,25,16,15,15,15,15,37,15,15,20,16,21,K4
20,17,17,5,16,5,14,15,14,15,9,16,8,16,11,17,16,17,15,16,16,36,15,15,11,16,10,29,14,15,23,16,24,K4
19,14,15,5,16,5,16,16,16,14,10,16,9,16,10,16,15,17,17,17,16,32,16,14,12,15,11,30,16,15,22,15,22,K4
27,20,18,3,15,3,14,15,15,16,9,15,12,15,12,16,14,15,15,15,14,25,16,16,16,16,16,39,16,16,17,15,17,K4
28,15,18,5,17,5,16,15,15,16,10,15,9,14,10,15,15,17,15,16,15,28,16,15,14,15,14,38,16,16,18,15,19,K4
21,17,14,5,17,4,14,17,14,17,9,15,9,16,10,16,15,17,15,16,17,31,16,17,13,17,12,34,14,16,20,15,21,K4
20,16,16,5,16,4,15,15,14,15,9,16,8,16,10,15,15,17,16,17,15,34,15,15,11,15,11,31,15,16,22,16,23,K4
20,19,16,5,16,5,14,16,13,16,9,15,8,16,10,16,16,16,15,16,16,26,16,16,15,16,14,38,15,16,20,15,21,K4
23,17,17,5,16,4,13,15,15,15,10,16,8,15,11,16,16,17,16,16,16,28,16,15,13,16,14,33,15,17,21,16,21,K4
21,18,17,5,16,4,14,15,14,15,9,15,8,15,10,17,16,16,16,16,16,29,15,15,13,15,13,30,15,16,23,16,23,K4
18,18,15,5,15,6,13,16,14,16,10,16,8,16,10,16,15,17,15,16,16,45,16,16,8,15,7,41,16,15,18,15,18,K4
25,16,16,4,16,4,14,16,15,16,10,16,10,15,10,16,16,17,15,16,16,41,16,15,12,16,12,34,17,15,20,16,19,K4
25,16,17,5,16,4,14,16,16,16,11,16,9,16,9,15,15,18,15,16,16,5,15,15,26,15,26,58,14,14,9,16,10,K4
28,18,20,4,16,3,14,16,14,16,9,17,13,16,12,13,15,16,14,14,17,45,16,16,12,15,14,36,14,18,16,16,16,K4
29,12,16,28,14,27,16,15,15,15,21,17,16,16,20,16,15,17,14,16,17,48,14,16,9,15,8,34,17,15,12,17,12,K5
32,13,14,27,15,26,17,17,16,17,19,17,19,16,19,17,16,15,17,16,16,48,17,16,11,15,10,15,17,13,13,16,16,K5
31,15,18,19,17,15,14,13,14,14,21,16,12,18,9,15,15,14,14,17,16,50,14,14,6,16,4,37,18,14,21,17,18,K5
32,16,14,28,15,27,15,16,15,15,19,16,20,16,20,15,16,16,16,16,15,45,17,15,6,16,4,36,15,15,19,16,20,K5
29,21,18,5,14,6,13,13,14,13,12,17,12,16,12,15,16,17,15,14,16,45,14,14,6,15,6,35,12,14,21,15,19,K5
29,17,17,28,14,25,20,15,18,15,19,17,15,15,18,18,16,17,14,16,17,45,17,14,6,15,6,37,17,16,14,16,15,K5
29,18,19,28,13,27,20,17,17,18,19,16,12,15,19,18,15,16,15,15,17,44,21,22,7,11,5,39,15,12,11,17,13,K5
30,11,19,25,15,26,18,17,15,20,13,18,9,17,18,18,16,16,16,15,19,45,17,14,12,14,11,39,18,15,11,16,13,K5
29,9,17,22,4,12,15,18,16,10,16,13,11,13,11,14,16,20,14,15,13,45,15,16,5,14,6,40,17,15,14,16,13,K5
29,12,19,28,12,26,17,16,18,15,21,15,17,14,18,17,16,17,16,16,16,51,18,15,7,15,7,30,18,11,13,18,13,K5
26,28,21,17,14,22,18,13,23,15,16,15,13,16,15,15,16,16,16,15,17,48,14,16,6,15,4,43,14,12,17,16,14,K5
30,5,11,21,15,20,9,16,16,11,15,15,14,15,11,12,16,16,19,16,13,46,15,24,12,14,4,30,15,10,14,17,18,K5
31,24,14,27,9,24,20,17,15,15,14,17,7,13,11,15,17,15,16,14,15,49,19,24,23,14,12,19,13,9,6,16,13,K5
28,25,11,28,14,18,24,15,16,12,19,15,11,15,10,22,16,18,17,16,17,48,19,20,14,16,10,29,13,13,13,16,15,K5
31,18,20,25,16,24,15,12,18,16,18,15,12,16,20,14,15,13,15,15,16,45,18,15,3,15,4,35,15,14,21,16,20,K5
29,17,3,15,20,17,18,9,17,16,18,15,9,17,21,18,18,15,20,16,17,30,14,14,8,14,6,35,14,12,16,15,19,K5
29,17,3,15,20,17,18,9,17,16,18,15,9,17,21,18,18,15,20,16,17,30,14,14,8,14,6,35,14,12,16,15,19,K5
30,18,3,13,19,18,19,11,16,15,16,15,8,17,20,18,18,15,18,16,18,29,13,15,9,14,6,37,14,12,15,15,18,K5
30,18,3,13,19,18,19,11,16,15,16,15,8,17,20,18,18,15,18,16,18,29,13,15,9,14,6,37,14,12,15,15,18,K5
29,19,3,15,19,17,19,9,16,17,17,14,9,17,20,17,18,15,20,16,17,28,13,13,9,14,7,35,14,11,15,15,18,K5
29,19,3,15,19,17,19,9,16,17,17,14,9,17,20,17,18,15,20,16,17,28,13,13,9,14,7,35,14,11,15,15,18,K5
27,16,9,24,22,6,19,16,15,12,19,18,13,15,18,19,13,17,16,14,17,24,9,10,9,8,7,34,14,15,15,11,13,K5
27,16,9,24,22,6,19,16,15,12,19,18,13,15,18,19,13,17,16,14,17,24,9,10,9,8,7,34,14,15,15,11,13,K5
27,18,10,23,16,8,13,21,20,16,19,14,14,14,18,17,18,16,18,14,18,12,16,13,6,15,2,30,17,16,13,14,8,K5
27,18,10,23,16,8,13,21,20,16,19,14,14,14,18,17,18,16,18,14,18,12,16,13,6,15,2,30,17,16,13,14,8,K5
26,18,9,20,15,10,14,20,20,13,15,18,13,11,18,15,17,17,17,16,18,14,15,16,8,16,2,31,16,16,16,14,10,K5
26,18,9,20,15,10,14,20,20,13,15,18,13,11,18,15,17,17,17,16,18,14,15,16,8,16,2,31,16,16,16,14,10,K5
26,17,8,20,16,9,15,18,19,13,16,18,13,12,16,17,18,16,17,15,18,16,14,17,7,16,2,32,15,16,16,13,12,K5
26,17,8,20,16,9,15,18,19,13,16,18,13,12,16,17,18,16,17,15,18,16,14,17,7,16,2,32,15,16,16,13,12,K5
32,14,16,25,17,26,14,18,19,16,16,16,7,15,13,20,14,13,15,16,16,17,16,16,6,13,5,57,15,12,14,13,17,K5
32,14,16,25,17,26,14,18,19,16,16,16,7,15,13,20,14,13,15,16,16,17,16,16,6,13,5,57,15,12,14,13,17,K5
29,21,26,25,20,27,14,16,14,14,16,13,7,14,16,16,15,14,12,15,14,35,15,11,7,13,6,42,16,19,13,18,12,K5
29,21,26,25,20,27,14,16,14,14,16,13,7,14,16,16,15,14,12,15,14,35,15,11,7,13,6,42,16,19,13,18,12,K5
28,16,25,29,15,26,15,17,18,17,19,13,10,16,14,14,16,17,15,15,13,39,15,18,11,16,9,36,18,14,11,15,15,K5
28,16,25,29,15,26,15,17,18,17,19,13,10,16,14,14,16,17,15,15,13,39,15,18,11,16,9,36,18,14,11,15,15,K5
27,17,23,29,15,26,14,18,18,18,20,14,11,15,15,13,16,17,15,14,16,40,14,18,10,16,8,37,17,15,10,15,15,K5
27,17,23,29,15,26,14,18,18,18,20,14,11,15,15,13,16,17,15,14,16,40,14,18,10,16,8,37,17,15,10,15,15,K5
32,15,21,25,12,25,14,18,17,16,19,13,15,16,19,14,16,16,14,17,15,47,13,18,4,15,6,40,17,12,14,16,14,K5
29,12,16,28,14,27,16,15,15,15,21,17,16,16,20,16,15,17,14,16,17,48,14,16,9,15,8,34,17,15,12,17,12,K5
32,13,14,27,15,26,17,17,16,17,19,17,19,16,19,17,16,15,17,16,16,48,17,16,11,15,10,15,17,13,13,16,16,K5
31,15,18,19,17,15,14,13,14,14,21,16,12,18,9,15,15,14,14,17,16,50,14,14,6,16,4,37,18,14,21,17,18,K5
32,16,14,28,15,27,15,16,15,15,19,16,20,16,20,15,16,16,16,16,15,45,17,15,6,16,4,36,15,15,19,16,20,K5
29,21,18,5,14,6,13,13,14,13,12,17,12,16,12,15,16,17,15,14,16,45,14,14,6,15,6,35,12,14,21,15,19,K5
29,17,17,28,14,25,20,15,18,15,19,17,15,15,18,18,16,17,14,16,17,45,17,14,6,15,6,37,17,16,14,16,15,K5
29,18,19,28,13,27,20,17,17,18,19,16,12,15,19,18,15,16,15,15,17,44,21,22,7,11,5,39,15,12,11,17,13,K5
30,11,19,25,15,26,18,17,15,20,13,18,9,17,18,18,16,16,16,15,19,45,17,14,12,14,11,39,18,15,11,16,13,K5
29,9,17,22,4,12,15,18,16,10,16,13,11,13,11,14,16,20,14,15,13,45,15,16,5,14,6,40,17,15,14,16,13,K5
29,12,19,28,12,26,17,16,18,15,21,15,17,14,18,17,16,17,16,16,16,51,18,15,7,15,7,30,18,11,13,18,13,K5
26,28,21,17,14,22,18,13,23,15,16,15,13,16,15,15,16,16,16,15,17,48,14,16,6,15,4,43,14,12,17,16,14,K5
30,5,11,21,15,20,9,16,16,11,15,15,14,15,11,12,16,16,19,16,13,46,15,24,12,14,4,30,15,10,14,17,18,K5
31,24,14,27,9,24,20,17,15,15,14,17,7,13,11,15,17,15,16,14,15,49,19,24,23,14,12,19,13,9,6,16,13,K5
28,25,11,28,14,18,24,15,16,12,19,15,11,15,10,22,16,18,17,16,17,48,19,20,14,16,10,29,13,13,13,16,15,K5
31,18,20,25,16,24,15,12,18,16,18,15,12,16,20,14,15,13,15,15,16,45,18,15,3,15,4,35,15,14,21,16,20,K5
29,17,3,15,20,17,18,9,17,16,18,15,9,17,21,18,18,15,20,16,17,30,14,14,8,14,6,35,14,12,16,15,19,K5
29,17,3,15,20,17,18,9,17,16,18,15,9,17,21,18,18,15,20,16,17,30,14,14,8,14,6,35,14,12,16,15,19,K5
30,18,3,13,19,18,19,11,16,15,16,15,8,17,20,18,18,15,18,16,18,29,13,15,9,14,6,37,14,12,15,15,18,K5
30,18,3,13,19,18,19,11,16,15,16,15,8,17,20,18,18,15,18,16,18,29,13,15,9,14,6,37,14,12,15,15,18,K5
29,19,3,15,19,17,19,9,16,17,17,14,9,17,20,17,18,15,20,16,17,28,13,13,9,14,7,35,14,11,15,15,18,K5
29,19,3,15,19,17,19,9,16,17,17,14,9,17,20,17,18,15,20,16,17,28,13,13,9,14,7,35,14,11,15,15,18,K5
27,16,9,24,22,6,19,16,15,12,19,18,13,15,18,19,13,17,16,14,17,24,9,10,9,8,7,34,14,15,15,11,13,K5
27,16,9,24,22,6,19,16,15,12,19,18,13,15,18,19,13,17,16,14,17,24,9,10,9,8,7,34,14,15,15,11,13,K5
27,18,10,23,16,8,13,21,20,16,19,14,14,14,18,17,18,16,18,14,18,12,16,13,6,15,2,30,17,16,13,14,8,K5
27,18,10,23,16,8,13,21,20,16,19,14,14,14,18,17,18,16,18,14,18,12,16,13,6,15,2,30,17,16,13,14,8,K5
26,18,9,20,15,10,14,20,20,13,15,18,13,11,18,15,17,17,17,16,18,14,15,16,8,16,2,31,16,16,16,14,10,K5
30,21,19,21,18,24,13,18,19,17,17,15,12,16,18,14,14,14,14,17,17,26,19,13,3,16,2,14,15,17,23,15,23,K6
26,9,11,8,17,7,19,15,14,15,12,16,22,14,19,18,12,18,18,16,16,40,16,19,7,15,7,10,19,12,28,16,28,K6
27,8,10,10,18,5,14,18,14,13,13,16,22,15,14,16,15,19,18,16,15,41,17,17,6,14,7,9,17,15,28,15,28,K6
27,9,11,9,18,5,13,16,14,13,12,16,21,15,15,15,15,19,17,16,15,41,17,19,6,15,7,9,16,13,28,15,28,K6
27,8,10,9,18,5,14,17,14,12,13,18,20,16,11,15,16,18,17,16,15,44,15,17,5,14,7,7,19,16,28,15,28,K6
29,7,18,22,6,7,10,17,23,14,18,12,12,12,13,17,15,16,13,18,15,42,11,12,7,18,7,14,16,13,25,15,26,K6
31,12,21,24,19,24,14,15,13,17,19,17,13,17,14,15,13,15,13,14,13,38,18,17,8,18,4,20,15,13,23,15,23,K6
31,9,21,23,17,24,15,15,15,17,20,17,14,18,12,19,14,15,12,16,16,40,19,18,9,18,5,19,14,13,24,15,24,K6
31,9,25,21,17,22,13,19,15,18,17,16,10,18,17,15,10,16,13,16,13,40,18,17,7,17,5,19,15,12,25,14,23,K6
29,12,25,17,20,26,17,18,16,18,17,18,13,13,16,17,13,15,13,17,15,17,25,10,5,17,1,19,14,15,22,13,22,K6
29,12,9,24,10,22,12,17,15,10,16,14,11,14,13,17,17,17,15,15,16,54,13,10,7,17,3,15,16,20,15,16,20,K6
30,21,19,21,18,24,13,18,19,17,17,15,12,16,18,14,14,14,14,17,17,26,19,13,3,16,2,14,15,17,23,15,23,K6
26,9,11,8,17,7,19,15,14,15,12,16,22,14,19,18,12,18,18,16,16,40,16,19,7,15,7,10,19,12,28,16,28,K6
27,8,10,10,18,5,14,18,14,13,13,16,22,15,14,16,15,19,18,16,15,41,17,17,6,14,7,9,17,15,28,15,28,K6
27,9,11,9,18,5,13,16,14,13,12,16,21,15,15,15,15,19,17,16,15,41,17,19,6,15,7,9,16,13,28,15,28,K6
27,8,10,9,18,5,14,17,14,12,13,18,20,16,11,15,16,18,17,16,15,44,15,17,5,14,7,7,19,16,28,15,28,K6
29,7,18,22,6,7,10,17,23,14,18,12,12,12,13,17,15,16,13,18,15,42,11,12,7,18,7,14,16,13,25,15,26,K6
31,12,21,24,19,24,14,15,13,17,19,17,13,17,14,15,13,15,13,14,13,38,18,17,8,18,4,20,15,13,23,15,23,K6
31,9,21,23,17,24,15,15,15,17,20,17,14,18,12,19,14,15,12,16,16,40,19,18,9,18,5,19,14,13,24,15,24,K6
31,9,25,21,17,22,13,19,15,18,17,16,10,18,17,15,10,16,13,16,13,40,18,17,7,17,5,19,15,12,25,14,23,K6
29,12,25,17,20,26,17,18,16,18,17,18,13,13,16,17,13,15,13,17,15,17,25,10,5,17,1,19,14,15,22,13,22,K6
29,12,9,24,10,22,12,17,15,10,16,14,11,14,13,17,17,17,15,15,16,54,13,10,7,17,3,15,16,20,15,16,20,K6
29,12,9,24,10,22,12,17,15,10,16,14,11,14,13,17,17,17,15,15,16,54,13,10,7,17,3,15,16,20,15,16,20,K6
29,18,23,15,14,14,14,17,18,18,13,16,12,15,10,16,17,15,15,13,15,62,13,8,16,17,17,1,14,6,9,19,9,K6
